yearID,franchID,lgID,divID,parkID,lgIDST,parkIDST,teamName,location,nickname,teamAbrFG,teamAbrBR,teamAbrLahman,teamAbrLahman45,teamAbrRetro,teamAbrMLB,teamCodeMLB
2005,16,AL,E,NYC16,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2005,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2005,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2005,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2005,20,NL,E,NYC17,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2005,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2005,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2005,23,NL,E,WAS10,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2005,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2005,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2005,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2005,27,NL,W,DEN02,114.0,2538.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2005,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2005,29,AL,E,STP01,115.0,2909.0,Tampa Bay Devil Rays,Tampa Bay,Devil Rays,TBD,TBD,TBA,TBA,TBA,TB,tba
2005,30,NL,W,PHO01,114.0,2501.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2006,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2006,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2006,3,NL,C,CIN09,,2508.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
2006,4,NL,C,PIT08,115.0,2526.0,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
2006,5,NL,C,STL10,115.0,2520.0,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
2006,6,NL,E,PHI13,115.0,2700.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
2006,7,NL,W,SFO03,114.0,2532.0,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
2006,8,NL,W,LOS03,,2517.0,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LAD,lan
2006,9,AL,E,BAL12,115.0,2505.0,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
2006,10,AL,E,BOS07,115.0,2506.0,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
2006,11,AL,C,CHI12,114.0,2501.0,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
2006,12,AL,C,CLE08,,2509.0,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
2006,13,AL,C,DET05,115.0,2511.0,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
2006,14,AL,C,MIN03,115.0,2862.0,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
2006,15,AL,W,OAK01,114.0,2524.0,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
2006,16,AL,E,NYC16,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2006,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2006,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2006,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2006,20,NL,E,NYC17,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2006,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2006,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2006,23,NL,E,WAS10,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2006,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2006,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2006,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2006,27,NL,W,DEN02,114.0,2538.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2006,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2006,29,AL,E,STP01,115.0,2909.0,Tampa Bay Devil Rays,Tampa Bay,Devil Rays,TBD,TBD,TBA,TBA,TBA,TB,tba
2006,30,NL,W,PHO01,114.0,2501.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2007,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2007,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2007,3,NL,C,CIN09,,2508.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
2007,4,NL,C,PIT08,115.0,2526.0,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
2007,5,NL,C,STL10,115.0,2520.0,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
2007,6,NL,E,PHI13,115.0,2700.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
2007,7,NL,W,SFO03,114.0,2532.0,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
2007,8,NL,W,LOS03,,2517.0,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LAD,lan
2007,9,AL,E,BAL12,115.0,2505.0,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
2007,10,AL,E,BOS07,115.0,2506.0,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
2007,11,AL,C,CHI12,114.0,2501.0,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
2007,12,AL,C,CLE08,,2509.0,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
2007,13,AL,C,DET05,115.0,2511.0,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
2007,14,AL,C,MIN03,115.0,2862.0,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
2007,15,AL,W,OAK01,114.0,2524.0,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
2007,16,AL,E,NYC16,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2007,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2007,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2007,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2007,20,NL,E,NYC17,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2007,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2007,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2007,23,NL,E,WAS10,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2007,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2007,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2007,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2007,27,NL,W,DEN02,114.0,2538.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2007,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2007,29,AL,E,STP01,115.0,2909.0,Tampa Bay Devil Rays,Tampa Bay,Devil Rays,TBD,TBD,TBA,TBA,TBA,TB,tba
2007,30,NL,W,PHO01,114.0,2501.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2008,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2008,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2008,3,NL,C,CIN09,,2508.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
2008,4,NL,C,PIT08,115.0,2526.0,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
2008,5,NL,C,STL10,115.0,2520.0,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
2008,6,NL,E,PHI13,115.0,2700.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
2008,7,NL,W,SFO03,114.0,2532.0,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
2008,8,NL,W,LOS03,,2517.0,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LAD,lan
2008,9,AL,E,BAL12,115.0,2505.0,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
2008,10,AL,E,BOS07,115.0,2506.0,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
2008,11,AL,C,CHI12,114.0,2501.0,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
2008,12,AL,C,CLE08,,2509.0,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
2008,13,AL,C,DET05,115.0,2511.0,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
2008,14,AL,C,MIN03,115.0,2862.0,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
2008,15,AL,W,OAK01,114.0,2524.0,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
2008,16,AL,E,NYC16,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2008,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2008,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2008,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2008,20,NL,E,NYC17,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2008,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2008,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2008,23,NL,E,WAS11,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2008,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2008,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2008,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2008,27,NL,W,DEN02,114.0,2538.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2008,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2008,29,AL,E,STP01,115.0,2909.0,Tampa Bay Rays,Tampa Bay,Rays,TBR,TBR,TBA,TBA,TBA,TB,tba
2008,30,NL,W,PHO01,114.0,2501.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2009,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2009,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2009,3,NL,C,CIN09,,2508.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
2009,4,NL,C,PIT08,115.0,2526.0,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
2009,5,NL,C,STL10,115.0,2520.0,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
2009,6,NL,E,PHI13,115.0,2700.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
2009,7,NL,W,SFO03,114.0,2532.0,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
2009,8,NL,W,LOS03,114.0,3809.0,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LAD,lan
2009,9,AL,E,BAL12,115.0,2505.0,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
2009,10,AL,E,BOS07,115.0,2506.0,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
2009,11,AL,C,CHI12,114.0,3809.0,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
2009,12,AL,C,CLE08,114.0,3834.0,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
2009,13,AL,C,DET05,115.0,2511.0,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
2009,14,AL,C,MIN03,115.0,2862.0,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
2009,15,AL,W,OAK01,114.0,2524.0,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
2009,16,AL,E,NYC21,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2009,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2009,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2009,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2009,20,NL,E,NYC20,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2009,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2009,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2009,23,NL,E,WAS11,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2009,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2009,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2009,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2009,27,NL,W,DEN02,114.0,2538.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2009,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2009,29,AL,E,STP01,115.0,2534.0,Tampa Bay Rays,Tampa Bay,Rays,TBR,TBR,TBA,TBA,TBA,TB,tba
2009,30,NL,W,PHO01,114.0,2501.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2010,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2010,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2010,3,NL,C,CIN09,114.0,3834.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
2010,4,NL,C,PIT08,115.0,2526.0,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
2010,5,NL,C,STL10,115.0,2520.0,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
2010,6,NL,E,PHI13,115.0,2700.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
2010,7,NL,W,SFO03,114.0,2532.0,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
2010,8,NL,W,LOS03,114.0,3809.0,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LAD,lan
2010,9,AL,E,BAL12,115.0,2508.0,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
2010,10,AL,E,BOS07,115.0,2506.0,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
2010,11,AL,C,CHI12,114.0,3809.0,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
2010,12,AL,C,CLE08,114.0,3834.0,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
2010,13,AL,C,DET05,115.0,2511.0,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
2010,14,AL,C,MIN04,115.0,2862.0,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
2010,15,AL,W,OAK01,114.0,2524.0,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
2010,16,AL,E,NYC21,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2010,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2010,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2010,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2010,20,NL,E,NYC20,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2010,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2010,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2010,23,NL,E,WAS11,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2010,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2010,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2010,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2010,27,NL,W,DEN02,114.0,2538.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2010,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2010,29,AL,E,STP01,115.0,2534.0,Tampa Bay Rays,Tampa Bay,Rays,TBR,TBR,TBA,TBA,TBA,TB,tba
2010,30,NL,W,PHO01,114.0,2501.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2011,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2011,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2011,3,NL,C,CIN09,114.0,3834.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
2011,4,NL,C,PIT08,115.0,2526.0,Pittsburgh Pirates,Pittsburgh,Pirates,PIT,PIT,PIT,PIT,PIT,PIT,pit
2011,5,NL,C,STL10,115.0,2520.0,St. Louis Cardinals,St. Louis,Cardinals,STL,STL,SLN,SLN,SLN,STL,sln
2011,6,NL,E,PHI13,115.0,2700.0,Philadelphia Phillies,Philadelphia,Phillies,PHI,PHI,PHI,PHI,PHI,PHI,phi
2011,7,NL,W,SFO03,114.0,2532.0,San Francisco Giants,San Francisco,Giants,SFG,SFG,SFN,SFN,SFN,SF,sfn
2011,8,NL,W,LOS03,114.0,3809.0,Los Angeles Dodgers,Los Angeles,Dodgers,LAD,LAD,LAN,LAN,LAN,LAD,lan
2011,9,AL,E,BAL12,115.0,2508.0,Baltimore Orioles,Baltimore,Orioles,BAL,BAL,BAL,BAL,BAL,BAL,bal
2011,10,AL,E,BOS07,115.0,2506.0,Boston Red Sox,Boston,Red Sox,BOS,BOS,BOS,BOS,BOS,BOS,bos
2011,11,AL,C,CHI12,114.0,3809.0,Chicago White Sox,Chicago,White Sox,CHW,CHW,CHA,CHA,CHA,CWS,cha
2011,12,AL,C,CLE08,114.0,3834.0,Cleveland Indians,Cleveland,Indians,CLE,CLE,CLE,CLE,CLE,CLE,cle
2011,13,AL,C,DET05,115.0,2511.0,Detroit Tigers,Detroit,Tigers,DET,DET,DET,DET,DET,DET,det
2011,14,AL,C,MIN04,115.0,2862.0,Minnesota Twins,Minnesota,Twins,MIN,MIN,MIN,MIN,MIN,MIN,min
2011,15,AL,W,OAK01,114.0,2524.0,Oakland Athletics,Oakland,Athletics,OAK,OAK,OAK,OAK,OAK,OAK,oak
2011,16,AL,E,NYC21,115.0,2523.0,New York Yankees,New York,Yankees,NYY,NYY,NYA,NYA,NYA,NYY,nya
2011,17,AL,W,ANA01,114.0,2500.0,Los Angeles Angels of Anaheim,Los Angeles,Angels,LAA,LAA,LAA,ANA,ANA,LAA,ana
2011,18,AL,W,ARL02,114.0,2603.0,Texas Rangers,Texas,Rangers,TEX,TEX,TEX,TEX,TEX,TEX,tex
2011,19,NL,C,HOU03,115.0,2514.0,Houston Astros,Houston,Astros,HOU,HOU,HOU,HOU,HOU,HOU,hou
2011,20,NL,E,NYC20,115.0,2856.0,New York Mets,New York,Mets,NYM,NYM,NYN,NYN,NYN,NYM,nyn
2011,21,AL,C,KAN06,114.0,2603.0,Kansas City Royals,Kansas City,Royals,KCR,KCR,KCA,KCA,KCA,KC,kca
2011,22,NL,C,MIL06,114.0,2518.0,Milwaukee Brewers,Milwaukee,Brewers,MIL,MIL,MIL,ML4,MIL,MIL,mil
2011,23,NL,E,WAS11,115.0,2513.0,Washington Nationals,Washington,Nationals,WSN,WSN,WAS,MON,WAS,WSH,was
2011,24,NL,W,SAN02,114.0,2530.0,San Diego Padres,San Diego,Padres,SDP,SDP,SDN,SDN,SDN,SD,sdn
2011,25,AL,W,SEA03,114.0,2530.0,Seattle Mariners,Seattle,Mariners,SEA,SEA,SEA,SEA,SEA,SEA,sea
2011,26,AL,E,TOR02,115.0,2536.0,Toronto Blue Jays,Toronto,Blue Jays,TOR,TOR,TOR,TOR,TOR,TOR,tor
2011,27,NL,W,DEN02,114.0,4249.0,Colorado Rockies,Colorado,Rockies,COL,COL,COL,COL,COL,COL,col
2011,28,NL,E,MIA01,115.0,2520.0,Florida Marlins,Florida,Marlins,FLA,FLA,FLO,FLO,FLO,FLA,flo
2011,29,AL,E,STP01,115.0,2534.0,Tampa Bay Rays,Tampa Bay,Rays,TBR,TBR,TBA,TBA,TBA,TB,tba
2011,30,NL,W,PHO01,114.0,4249.0,Arizona Diamondbacks,Arizona,Diamondbacks,ARI,ARI,ARI,ARI,ARI,AZ,ari
2012,1,NL,E,ATL02,115.0,2504.0,Atlanta Braves,Atlanta,Braves,ATL,ATL,ATL,ATL,ATL,ATL,atl
2012,2,NL,C,CHI11,114.0,2507.0,Chicago Cubs,Chicago,Cubs,CHC,CHC,CHN,CHN,CHN,CHC,chn
2012,3,NL,C,CIN09,114.0,3834.0,Cincinnati Reds,Cincinnati,Reds,CIN,CIN,CIN,CIN,CIN,CIN,cin
